Row;Dim_0;Dim_1=0;Dim_2=0;Dim_3=0;Dim_4=0;Dim_5=0;Dim_6=0;Dim_7=0;Dim_8=0;Dim_9=0;Dim_10=0;Dim_11=0;Dim_12=0;Dim_13=0;Dim_14=0;Dim_15=0;Dim_16;Dim_17;Dim_18;Dim_19;Dim_20;;
213;0,270833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,125348;0,163880;0,328704;0,173438;;
214;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,142140;0,319444;0,154688;;
215;0,333333;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,030189;0,091922;0,122074;0,384259;0,113938;;
216;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,113092;0,125418;0,254630;0,164063;;
217;0,802083;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001887;0,125348;0,157191;0,402778;0,140625;;
218;0,656250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,153203;0,214047;0,458333;0,170313;;
219;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,064067;0,098662;0,291667;0,115625;;
220;0,562500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,091922;0,123746;0,222222;0,178125;;
221;0,562500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,108635;0,245819;0,425926;0,209375;;
222;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,119777;0,138796;0,416667;0,120313;;
223;0,166667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
224;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
225;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,108635;0,152174;0,388889;0,142188;;
226;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,113092;0,185619;0,356481;0,184375;;
227;0,260417;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002453;0,136490;0,217391;0,495370;0,164063;;
228;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,097493;0,172241;0,337963;0,179688;;
229;0,947917;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0,000566;0,111978;0,182575;0,379630;0,171984;;
230;0,812500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,119777;0,158863;0,388889;0,148438;;
231;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,097493;0,153846;0,300926;0,176563;;
232;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,091922;0,090301;0,337963;0,093750;;
233;0,781250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,125348;0,240803;0,384259;0,225000;;
234;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,136490;0,219064;0,458333;0,176563;;
235;0,604167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,113092;0,133779;0,328704;0,142188;;
236;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,080780;0,198997;0,291667;0,235938;;
237;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,064067;0,172241;0,342593;0,176563;;
238;0,468750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002075;0,158774;0,205686;0,393519;0,187500;;
239;0,718750;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,000566;0,097493;0,160535;0,351852;0,160937;;
240;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,108635;0,137124;0,337963;0,142188;;
241;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,142061;0,177258;0,402778;0,156250;;
242;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,113092;0,192308;0,361111;0,189063;;
243;0,583333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,136490;0,222408;0,393519;0,203125;;
244;0,416667;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,000566;0,125348;0,182274;0,305556;0,206250;;
245;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,097493;0,152174;0,472222;0,118750;;
246;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001321;0,103064;0,190635;0,333333;0,200000;;
247;0,729167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006792;0,091922;0,145485;0,402778;0,131250;;
248;0,322917;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0,000566;0,164345;0,165552;0,449074;0,135938;;
249;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,125348;0,197324;0,291667;0,229688;;
250;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,113092;0,195652;0,398148;0,178125;;
251;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,108635;0,145485;0,333333;0,151563;;
252;0,552083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,125348;0,220736;0,300926;0,251563;;
253;0,500000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,136490;0,339465;0,476852;0,262500;;
254;0,552083;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,003566;0,111978;0,157191;0,513889;0,114063;;
255;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,111978;0,212375;0,009259;0,218750;;
256;0,458333;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,125348;0,227425;0,388889;0,193750;;
257;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,097493;0,187291;0,384259;0,175000;;
258;0,666667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,027906;0,080780;0,098662;0,314815;0,109375;;
259;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001321;0,108635;0,133779;0,356481;0,132812;;
260;0,552083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,013208;0,111978;0,155518;0,375000;0,150000;;
261;0,208333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,169916;0,182575;0,379630;0,171984;;
262;0,208333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,097493;0,137124;0,268519;0,173438;;
263;0,208333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,142061;0,173913;0,402778;0,154688;;
264;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,113092;0,202341;0,398148;0,182813;;
265;0,593750;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002453;0,103064;0,107023;0,365741;0,103125;;
266;0,583333;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
267;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
268;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
269;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
270;0,520833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
271;0,562500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
272;0,322917;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,003396;0,119777;0,165552;0,444444;0,137500;;
273;0,531250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000472;0,111978;0,195652;0,347222;0,198438;;
274;0,614583;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0,011132;0,111978;0,207358;0,444444;0,170313;;
275;0,791667;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,111978;0,215719;0,263889;0,271875;;
276;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,130919;0,148829;0,379630;0,140203;;
277;0,750000;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001509;0,103064;0,198997;0,388889;0,182813;;
278;0,822917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,075209;0,182274;0,370370;0,176563;;
279;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,119777;0,177258;0,333333;0,185937;;
280;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,103064;0,167224;0,324074;0,181250;;
281;0,791667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,125348;0,237458;0,361111;0,234375;;
282;0,197917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,003019;0,130919;0,152174;0,347222;0,154688;;
283;0,552083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,158774;0,188963;0,416667;0,164063;;
284;0,791667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,142061;0,182575;0,379630;0,171984;;
285;0,708333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,125348;0,222408;0,416667;0,195313;;
286;0,468750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,111978;0,178930;0,435185;0,150000;;
287;0,520833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,111978;0,249164;0,402778;0,218750;;
288;0,447917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,193980;0,361111;0,190625;;
289;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,049057;0,013928;0,006689;0,291667;0,008750;;
290;0,593750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,111978;0,202341;0,351852;0,203125;;
291;0,364583;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003566;0,097493;0,133779;0,379630;0,126031;;
292;0,260417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,080780;0,147157;0,337963;0,153125;;
293;0,625000;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003566;0,108635;0,242475;0,379630;0,228391;;
294;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,147632;0,152174;0,379630;0,143750;;
295;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,108635;0,148829;0,361111;0,146875;;
296;0,635417;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002264;0,111978;0,137124;0,337963;0,143750;;
297;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,111978;0,212375;0,402778;0,189063;;
298;0,687500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,125348;0,170569;0,402778;0,153125;;
299;0,458333;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000377;0,113092;0,165552;0,310185;0,185937;;
300;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
301;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,119777;0,135452;0,402778;0,120313;;
302;0,458333;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,108635;0,219064;0,375000;0,209375;;
303;0,385417;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,108635;0,127090;0,314815;0,140625;;
304;0,750000;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000377;0,136490;0,224080;0,333333;0,235938;;
305;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,097493;0,183946;0,333333;0,193750;;
306;0,375000;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,050943;0,091922;0,142140;0,379630;0,133906;;
307;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,002264;0,103064;0,155518;0,430556;0,132812;;
308;0,354167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,108635;0,145485;0,379630;0,137047;;
309;0,354167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,052925;0,110368;0,328704;0,118750;;
310;0,833333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,108635;0,158863;0,476852;0,123438;;
311;0,833333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,119777;0,219064;0,282407;0,264063;;
312;0,635417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,069638;0,180602;0,439815;0,150000;;
313;0,510417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,103064;0,125418;0,291667;0,148438;;
314;0,635417;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,142061;0,234114;0,379630;0,220531;;
315;0,270833;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,142061;0,163880;0,379630;0,154375;;
316;0,375000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,236769;0,309365;0,365741;0,300000;;
317;0,520833;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,115385;0,324074;0,125000;;
318;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,003019;0,097493;0,175585;0,435185;0,148438;;
319;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,111978;0,172241;0,370370;0,165625;;
320;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006038;0,097493;0,155518;0,425926;0,132812;;
321;0,291667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,169916;0,279264;0,611111;0,175000;;
322;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
323;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
324;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
325;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,113092;0,168896;0,398148;0,153125;;
326;0,531250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005472;0,108635;0,118729;0,402778;0,106250;;
327;0,770833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,103064;0,250836;0,296296;0,290625;;
328;0,250000;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;0,000189;0,091922;0,150502;0,333333;0,157813;;
329;0,500000;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,147632;0,232441;0,458333;0,184375;;
330;0,302083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,113092;0,158863;0,379630;0,149656;;
331;0,750000;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003019;0,108635;0,172241;0,458333;0,135938;;
332;0,114583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,147632;0,152174;0,379630;0,143359;;
333;0,645833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,111978;0,192308;0,375000;0,184375;;
334;0,208333;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
335;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
336;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
337;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,108635;0,165552;0,476852;0,128125;;
338;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,108635;0,107023;0,351852;0,107812;;
339;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,080780;0,142140;0,291667;0,167188;;
340;0,718750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,097493;0,280936;0,379630;0,264063;;
341;0,583333;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002264;0,075209;0,193980;0,393519;0,178125;;
342;0,437500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,064067;0,127090;0,254630;0,165625;;
343;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,033962;0,080780;0,160535;0,328704;0,171875;;
344;0,645833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,125348;0,147157;0,328704;0,156250;;
345;0,500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,013928;0,050167;0,162037;0,090625;;
346;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,108635;0,168896;0,425926;0,145312;;
347;0,208333;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,000755;0,186630;0,312709;0,546296;0,215625;;
348;0,187500;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,230641;0,210702;0,375000;0,200000;;
349;0,770833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,169916;0,232441;0,361111;0,229688;;
350;0,291667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,147157;0,384259;0,137500;;
351;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,142061;0,137124;0,375000;0,131250;;
352;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,111978;0,225753;0,675926;0,128125;;
353;0,750000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,125348;0,153846;0,337963;0,160937;;
354;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,111978;0,188963;0,337963;0,196875;;
355;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,111978;0,304348;0,481481;0,235938;;
356;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,097493;0,133779;0,277778;0,164063;;
357;0,593750;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0,000943;0,125348;0,188963;0,384259;0,176563;;
358;0,802083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018868;0,108635;0,112040;0,365741;0,107812;;
359;0,333333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,130919;0,197324;0,375000;0,189063;;
360;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,108635;0,237458;0,384259;0,223437;;
361;0,645833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,097493;0,219064;0,458333;0,176563;;
362;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,130919;0,125418;0,379630;0,118750;;
363;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,113092;0,120401;0,337963;0,126563;;
364;0,791667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001887;0,130919;0,165552;0,458333;0,132812;;
365;0,791667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,064067;0,240803;0,351852;0,242188;;
366;0,791667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,108635;0,172241;0,402778;0,153125;;
367;0,395833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,130919;0,183946;0,398148;0,167188;;
368;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,111978;0,381271;0,402778;0,335938;;
369;0,187500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,136490;0,249164;0,481481;0,192187;;
370;0,864583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,013928;0,118729;0,314815;0,131250;;
371;0,687500;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,173913;0,347222;0,176563;;
372;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,125348;0,170569;0,379630;0,160672;;
373;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,097493;0,210702;0,384259;0,196875;;
374;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,097493;0,138796;0,347222;0,140625;;
375;0,760417;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,005660;0,064067;0,157191;0,351852;0,157813;;
376;0,677083;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,000189;0,030641;0,198997;0,314815;0,220312;;
377;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,103064;0,150502;0,347222;0,154688;;
378;0,916667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001321;0,080780;0,197324;0,347222;0,200000;;
379;0,395833;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0,007547;0,091922;0,102007;0,379630;0,096094;;
380;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
381;0,510417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,153203;0,153846;0,328704;0,162500;;
382;0,625000;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,000755;0,111978;0,185619;0,402778;0,162500;;
383;0,416667;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,000755;0,111978;0,148829;0,365741;0,145312;;
384;0,416667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000755;0,136490;0,160535;0,388889;0,146875;;
385;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,103064;0,170569;0,388889;0,159375;;
386;0,375000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001321;0,113092;0,160535;0,379630;0,153125;;
387;0,406250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,079245;0,008357;0,004682;0,337963;0,005313;;
388;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
389;0,812500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,086351;0,133779;0,291667;0,159375;;
390;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,130919;0,234114;0,439815;0,195313;;
391;0,666667;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,186630;0,347826;0,402778;0,307813;;
392;0,572917;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;9,4e-05;0,103064;0,225753;0,425926;0,193750;;
393;0,395833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;9,4e-05;0,125348;0,155518;0,333333;0,162500;;
394;0,875000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,064067;0,152174;0,287037;0,179688;;
395;0,854167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000377;0,058496;0,155518;0,259259;0,198438;;
396;0,854167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,142061;0,195652;0,486111;0,148438;;
397;0,156250;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,000943;0,175487;0,225753;0,458333;0,182813;;
398;0,750000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,080780;0,125418;0,287037;0,148438;;
399;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,058496;0,177258;0,226852;0,254688;;
400;0,354167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,125348;0,183946;0,384259;0,171875;;
401;0,552083;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;9,4e-05;0,064067;0,183946;0,277778;0,223437;;
402;0,343750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
403;0,697917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001132;0,111978;0,182575;0,379630;0,171984;;
404;0,864583;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,111978;0,254181;0,370370;0,245313;;
405;0,281250;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,158774;0,282609;0,476852;0,220312;;
406;0,614583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,015264;0,097493;0,095318;0,365741;0,092187;;
407;0,583333;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001698;0,080780;0,148829;0,282407;0,178125;;
408;0,250000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008679;0,130919;0,098662;0,300926;0,114063;;
409;0,250000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,225627;0,260870;0,578704;0,170313;;
410;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,147632;0,177258;0,402778;0,157813;;
411;0,656250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,153203;0,202341;0,490741;0,153125;;
412;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,119777;0,143813;0,365741;0,140625;;
413;0,385417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,136490;0,143813;0,361111;0,142188;;
414;0,656250;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,239130;0,351852;0,239062;;
415;0,677083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,086351;0,197324;0,342593;0,203125;;
416;0,583333;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,003566;0,111978;0,143813;0,319444;0,156250;;
417;0,708333;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0,000566;0,142061;0,145485;0,430556;0,123438;;
418;0,697917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,091922;0,237458;0,365741;0,231250;;
419;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,182575;0,379630;0,171984;;
420;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001698;0,080780;0,148829;0,287037;0,176563;;
421;0,770833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,080780;0,138796;0,356481;0,137500;;
422;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000283;0,058496;0,282609;0,425926;0,242188;;
423;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003774;0,119777;0,227425;0,495370;0,170313;;
424;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003566;0,111978;0,324415;0,356481;0,323438;;
425;0,562500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005094;0,130919;0,219064;0,384259;0,203125;;
426;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001509;0,097493;0,152174;0,287037;0,179688;;
427;0,500000;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,064067;0,145485;0,425926;0,125000;;
